name,album,album_id,artist,artist_id,id,popularity,duration_ms,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Gainz,Gainz,1Qq854uHnFk9KidM0uACSr,Deadlyft,4GGTNnm1vsvXSqQIemBWsY,3Jn9sa1NMDRLMnJX1eGpBU,55.0,233600.0,0.196,0.467,1.0,0.86,4.0,0.695,-5.473,0.00831,0.00204,0.957,74.971
Phases,Phases,7ybgI6fuSq2zIWChBqiLGt,Axel Boy,4DabGEOrvBxxta0YlaaJpJ,7IgmOpNX16YifOjKCrTtvk,39.0,254135.0,0.144,0.294,0.0,0.344,10.0,0.551,-2.606,0.0904,0.00198,0.971,134.99
Lonely (feat. The Rigs),Beyond the Senses,6JQG5HNtGjmLoCoEfub3ch,Rezz,4aKdmOXdUKX07HVd3sGgzw,1CLU9Dv75foPZSBvdXyWnD,58.0,210580.0,0.0348,0.466,0.0,0.086,9.0,0.606,-8.025,0.225,0.00147,0.421,155.047
Ribbit,Ribbit,2A4PECCAcMmu7LFw8XzDhh,12th Planet,3V1h3kAdiVDBiwlY2i6dJz,1mneobUFtwAgEFaOhvAqcf,35.0,171200.0,0.152,0.643,1.0,0.34,6.0,0.579,-1.365,0.000361,4.4e-06,0.974,74.955
Distorted,Distorted,1ptJ0xWkPAMdwrr3ZX3IG4,Computa,1BexgRup7xIenu46Dkvw57,4DLnddz6sJC3C6xuHnT4MS,35.0,198400.0,0.115,0.304,1.0,0.0974,10.0,0.649,-1.992,0.0602,0.00416,0.992,149.957
Booty Time - Yellow Claw & Stoltenhoff Remix,Booty Time (Remix Pack),5B93KOXsqE5DbkNbdtJFq2,Aazar,7oNtf1MwhHcyXRsYXE1WsG,2zkipwaDx4fuEAEnlZUbXT,54.0,176197.0,0.147,0.56,1.0,0.178,8.0,0.734,-3.002,0.0251,0.866,0.976,150.023
Here We Go Again,Joytime III,662MMKEWOxGXbPXQIcgBlW,Marshmello,64KEffDW9EtZ1y2vBYgq8T,5JfWqjclLkOUanKF8NHpOK,58.0,186000.0,0.127,0.443,0.0,0.263,9.0,0.738,-3.033,0.0832,0.828,0.867,147.016
Belphegor,Belphegor,58IMD1641QWTnOPv7dlu0S,Kai Wachi,2fNr4ldujwq97v1jWeqs8K,4mO1r8TsGOg3VJFKQO54rt,39.0,155612.0,0.0432,0.0357,1.0,0.229,9.0,0.488,-2.126,0.000887,0.348,0.737,142.871
Hollow,Change & Decay,3PH0NkD8VET7JHt5M8McuR,Blanke,59Yq0xrABEihHANsfo9QMT,3ewINnfCMmFwcG4VvlhgbU,39.0,248240.0,0.062,0.213,0.0,0.116,6.0,0.52,-5.314,0.0962,7.03e-05,0.646,160.041
Your Love,Your Love,5HzqkCHI7AFVhTjvozMnXj,Friction,5xdizdgbQQvGAgAolGhpXr,0OyM0Z2wdidouJdqQKT4e7,62.0,250264.0,0.0525,0.112,1.0,0.072,1.0,0.588,-1.779,0.00152,0.00159,0.896,174.046
MOSHI,MOSHI,09EyrRyxNieasY6wbEDUfg,Pegboard Nerds,0lLY20XpZ9yDobkbHI7u1y,1ZjvIaEJRjamDwcypUGbpr,56.0,214998.0,0.0968,0.248,0.0,0.291,6.0,0.694,-1.427,0.00166,0.878,0.972,128.046
Twilight Zone,Twilight Zone,47hYiKUPyTQsoLY7DATrTY,Groke,43j4ysCf144BZfaToVh5hs,5sEiOVG07GYkmJWp0DVPVT,35.0,190002.0,0.0738,0.157,0.0,0.45,3.0,0.57,-9.201,0.0351,0.517,0.742,131.959
Sell Out,Sell Out,1n7yjwouZiDCmvMeAQFQxi,Marshmello,64KEffDW9EtZ1y2vBYgq8T,0e9yz3Fz7Nn6I5E4XBP8no,61.0,192000.0,0.0681,0.42,0.0,0.434,3.0,0.605,0.634,0.0125,0.788,0.963,145.013
BODY,DARK VIBE ORDER,4j5dEuDpvmpJk5AsyY55Cp,LICK,62R6OE0R9RB43aSCyzVOxs,2NjljSTMMopdS3rYsJxGAa,49.0,208941.0,0.0729,0.37,0.0,0.125,9.0,0.488,-6.344,0.0129,0.00785,0.674,170.046
"Falling, Fading","Falling, Fading",1wr98r95dSaVS4IrBzGkDv,Vincent,7ymczLNmjz6AVMGApVNWbB,1rK0We7I1QH0C3c032E04T,51.0,165714.0,0.385,0.225,0.0,0.377,4.0,0.425,-8.976,0.435,0.00131,0.613,148.304
Bonkers,SLIMEAGEDDON,36X9Ab2upTiOMIV24gCPMN,Snails,2yT7X3Gg2S51DHz67FAYL6,5FcS1tAErxiwvHPZU1dy8U,38.0,211200.0,0.381,0.462,1.0,0.445,1.0,0.547,-1.693,0.00396,0.00011,0.997,149.884
Falling,Falling,1wzpIeYxCGjZ7yze3IHCJE,Rezz,4aKdmOXdUKX07HVd3sGgzw,6DaNlUMdwiidZbFSebVcIy,56.0,209411.0,0.0542,0.0971,0.0,0.341,4.0,0.512,-4.146,0.0491,0.0,0.84,102.021
Warriors,Warriors,0yp0AWCVnLfDCIVuQm90RC,Asketa & Natan Chaim,7HMpxXbzJOXYZyRiV0hvZn,67CXgSwER3AaTU67HhxJCO,49.0,228571.0,0.182,0.426,1.0,0.133,2.0,0.772,-2.985,0.0731,1.35e-05,0.974,105.024
Gang Shit,Sick Gang EP,6zqmSFCLeD8AUPzWhftSC7,Dion Timmer,06VibSJEr3GLxLBBZhRums,3PotQOsx243pKKnlBmq7i7,45.0,254400.0,0.064,0.381,1.0,0.662,11.0,0.658,-2.057,0.00428,0.00202,0.912,150.014
Reddy The Throne,Never Say Die Vol. 5,25tPPTDDpCMeOG8bWs7cSB,Spag Heddy,043Bey7ngSGRFpJftAlKpi,79szetO810NULq91m4aRrh,51.0,142204.0,0.395,0.534,1.0,0.0808,1.0,0.611,-1.486,0.0038,0.0,0.967,112.467
All You Need To Know (feat. Calle Lehmann) - SampliFire & Ivory Remix,All You Need To Know (feat. Calle Lehmann) [The Remixes],3RlkYlBOL4mf4Uqst2zSRb,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,5iNL1Q8iWNaQnfvur9CAaz,27.0,220389.0,0.388,0.405,0.0,0.97,6.0,0.614,-1.829,0.0332,9.26e-06,0.949,150.17
Home - Spag Heddy Remix,Apex: The Remixes,7xhzYclsqevXVF2ooihtuB,Excision,5FKchcZpQOkqFvXBj1aCvb,3BMOQEQ06HLKWTAFOhiJf9,50.0,202891.0,0.192,0.341,0.0,0.0745,10.0,0.551,-3.075,0.0115,0.0684,0.953,150.167
Desert Woman - Whipped Cream Remix,Desert Woman (Whipped Cream Remix),5JOVzYzID5Ju5wc9fFxCwS,WHIPPED CREAM,5CMaNobmJYgXcfiT0zYOwi,3ZuZUeAbFyl1hmXWSZzIxK,46.0,346251.0,0.0579,0.117,0.0,0.0831,6.0,0.354,-4.76,0.0736,0.127,0.691,149.926
WTF,Rompetabikes,0vFVbNXWaxcU18D2wA7VOG,Danilødr,5pMRqgsFw5PwAL2IXzPl57,4gzxiTDN0INeBVYbpkEIJl,3.0,192185.0,0.0984,0.0694,1.0,0.0773,2.0,0.602,0.082,0.000614,0.778,0.951,108.95
Better With You - Justin Caruso VIP Remix,Better With You (Remixes),6VRFdsZaLrBR8vZcOcbRls,3LAU,4YLQaW1UU3mrVetC8gNkg5,1ZKM0lPqdDHOoaTt6az7y3,41.0,197777.0,0.0498,0.131,0.0,0.232,0.0,0.681,-3.18,0.0461,0.00853,0.908,108.048
Room to Fall,Joytime III,662MMKEWOxGXbPXQIcgBlW,Marshmello,64KEffDW9EtZ1y2vBYgq8T,4pCaBJPDbw1HFzwsQZlIgb,63.0,180997.0,0.164,0.537,0.0,0.275,9.0,0.531,-5.362,0.0037,1.58e-05,0.845,175.898
CHAOS,CHAOS,0i1ZFY8SBsPf6RPhVewtCq,MUST DIE!,4aBx7mA6lUOVhEsjokZrXb,2mEAc3LsnqpdKYcG9JDC9t,52.0,201108.0,0.0767,0.183,0.0,0.801,10.0,0.462,-4.157,0.0053,0.521,0.977,145.004
Fly,Fly,3HuhZO6x7i7vXqjQfOEh7b,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2HO0uCyq8jOveEzvmo4JEu,70.0,193777.0,0.0387,0.155,1.0,0.203,4.0,0.63,-3.955,0.000639,0.852,0.9,134.988
On the Line,On the Line,0p1b4G5MinMunzsf4MAS3M,Coopex,3UV0wVQkft6lKLDGioqnyO,7pS9bOFyI75UZNoxPNC94v,47.0,185200.0,0.141,0.375,0.0,0.119,11.0,0.456,-4.076,0.266,0.0152,0.794,75.079
Illusion (feat. Born I),Reflective (Part 4),59irM4SBxc5pxP7gur7rfw,Bassnectar,1JPy5PsJtkhftfdr6saN2i,1Yfr2DngmSx4brdd4nMTMV,55.0,231200.0,0.057,0.155,1.0,0.669,2.0,0.492,-3.003,0.0245,0.000178,0.949,75.032
Memories - YOOKiE Remix,Memories (Remixes),5huokvs9f28qSS8ZIR5bm5,BIJOU,3abRKajGbb3kLMy9AWzfMA,1Iwyeb1Sh37rJICEK4zF5M,39.0,267697.0,0.062,0.133,1.0,0.207,9.0,0.634,-6.018,0.00994,0.0132,0.965,130.016
For You,For You,3O2zpk2MlSg2Q3nhehZm87,Au5,40WIa01eubnEVkxUHeDZyF,7jBCRaRWrfUPhmXRaYfYy6,47.0,332800.0,0.0438,0.117,1.0,0.0609,1.0,0.319,-7.425,0.229,0.00454,0.515,112.485
Watch Out,Anti-Human,0XSd5zsTTSOjnyyQpSGL0l,Eptic,4dvZ0abeUaiHm7Fu9Gj0PQ,2WRdpU45vUl2s6rXmkckye,41.0,225103.0,0.0818,0.431,1.0,0.116,1.0,0.657,-4.315,0.101,0.458,0.988,145.005
Let It Go,Let It Go,7hzonE2KyKli4IKCd1E9gh,Eptic,4dvZ0abeUaiHm7Fu9Gj0PQ,6kjiVQdTpEvNbWxHwh18X8,52.0,196363.0,0.0777,0.669,1.0,0.253,1.0,0.731,-3.41,0.0509,0.0697,0.839,110.034
Better Bounce,Infection EP,1rOhuZYEloD2D2TRP6wVYO,SampliFire,57gGqESEggWfCpE3KOzdVa,20dyNwgXrM7gI4rJODetsC,39.0,236800.0,0.502,0.212,1.0,0.209,8.0,0.528,0.114,0.0131,0.0758,0.991,74.972
My Stranger,My Stranger,4QO3yfhK1XNDaD502ce7GS,Egzod,3exvMmrLV6o4R42YnG3Id6,3PNWosEIngPV0X6Ed3JcVg,49.0,184562.0,0.132,0.579,0.0,0.149,5.0,0.379,-2.31,0.154,0.0,0.797,79.487
Anarchy,Anarchy,082JiVqYWsdeNmOqsyIhXE,Saint Lewis,3qhlxMX0i4a9oVOx79NC9Y,4KCKXcB1pZK8gz84oSVxIM,38.0,160500.0,0.0878,0.373,1.0,0.437,1.0,0.693,-12.252,0.208,0.0962,0.442,120.018
MAFIA,JADE,1MIgd23QGGcqzysbQJquUu,Devault,1VBAKMui4zm5MnBWNn3NbL,7D39FDg7UK4k66zpr5fBoR,40.0,226668.0,0.0338,0.061,0.0,0.894,11.0,0.699,-6.825,0.000462,0.682,0.751,108.016
Watch Out,Circus One presented by Doctor P and Flux Pavilion,0aNMhW79KsjxgMc554UMN1,Doctor P,0tgjwsn1Lpjj8kKEvWm0KQ,4oYqipUbsaOVIFsY8Vk5Kl,38.0,277844.0,0.0758,0.647,1.0,0.0766,7.0,0.776,-3.55,0.000718,0.32,0.942,140.059
Assemble,Assemble,2LxrMBCUWg0jKDt2sjYwY1,Justin OH,5x2u5vpKBhviWQlni8VM8L,1mdJklgo32GsyU3kVUQK1l,42.0,186000.0,0.202,0.209,1.0,0.339,9.0,0.46,-4.839,0.0027,0.0358,0.966,160.26
Here With Me,Only In Dreams,0VlXHVcQTaih2dSWJ02wR5,Delta Heavy,7GvVTb8yFV0ZrdI30Qce6T,3CGTE6jOIZUoEipPg1ZW5H,49.0,214400.0,0.0321,0.327,0.0,0.0797,6.0,0.518,-2.078,0.000125,0.2,0.961,150.022
Run Wild - Ducky Remix,Run Wild (Ducky Remix),74K73TjgLP4EfKb9mwiJeA,PLS&TY,14byx2nRysWNtgauCXscKT,22p00ZcDbE5iGYgxbPF7wC,37.0,185600.0,0.107,0.321,0.0,0.19,5.0,0.391,-3.274,0.165,0.193,0.909,75.066
Body Count,Body Count,0TjVLFf4qJn584UIZKehXu,INF1N1TE,3TbFfHyWvQdppfL0TpWufG,4L302vPKtjDaRyiXumrCxn,50.0,200877.0,0.113,0.329,0.0,0.335,4.0,0.838,-2.472,0.000254,0.00728,0.843,110.002
Transmissions,Deadsong / Transmissions,4BUQWSDv53EnTLZylNbPjd,graves,4E69riquObrTmBTVuF1b7B,2Ew0AO7HUTYnecC9ajKIF2,48.0,170526.0,0.0422,0.281,0.0,0.12,6.0,0.417,-4.474,0.0539,0.948,0.96,151.979
Silver Lining (feat. KARRA),Silver Lining (feat. KARRA),0PrhazeH5fo9yEbuDCEOGT,ARMNHMR,0P2bZXPyjHYRW4guHVAFl1,3BGcargjfnhYpSkNgmWEfZ,48.0,214736.0,0.0569,0.174,0.0,0.0747,4.0,0.3,-4.195,0.0835,0.000162,0.823,152.138
Don’t Lie (feat. KARRA),Don’t Lie (feat. KARRA),00SCt64rPDdr1cwDVEkVKH,Tisoki,0XW7mqhbaQnRtHmwfAVg64,2aopGDfpPD9s6IhhyocnAv,48.0,196000.0,0.108,0.797,0.0,0.487,9.0,0.86,-2.524,0.0286,0.00812,0.805,150.061
Can You Hear Me (Champagne Drip Remix) [feat. BAER],Demons (Deluxe),6WJJwTllqsGtXmuVTLLs44,Bear Grillz,04vdWVjgi45nrMAxeCEVQe,4y3bqQDaKeL12Y0tph7ekM,44.0,244137.0,0.141,0.109,1.0,0.101,6.0,0.421,-3.228,0.0123,0.00137,0.949,116.006
Find Me,Joytime,6opKASPALOkPwCfHvqIS9H,Marshmello,64KEffDW9EtZ1y2vBYgq8T,6aWiGv6hPG0o3ri7QHNs8t,61.0,180000.0,0.0499,0.173,1.0,0.325,0.0,0.557,-4.045,0.00012,0.000225,0.889,142.015
Ice Cream,Bangers[1].Zip,3jmsRs8loT515JsUZfohUV,GRiZ,25oLRSUjJk4YHNUsQXk7Ut,3v5XBUYPYOcBfZaWyqqVcr,49.0,255882.0,0.123,0.301,0.0,0.531,11.0,0.715,-3.906,0.185,0.00787,0.955,135.971
Hope (feat. Winona Oak) - Parker Remix,Hope - Remixes (feat. Winona Oak),2A1g9WAmlmCEmCVQ88A2em,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,5xZjHkJ5TuHNMJeraaOaJC,53.0,204613.0,0.0515,0.495,0.0,0.0527,1.0,0.667,-1.914,0.0932,0.00635,0.785,121.94
Run the Trap,Run the Trap,2oXjB4xJdFuM0dtFp8NTY8,Kaivon,55FVjkpZs1zuo3zqBgrKtC,3Bl1H3opUPXEFgtFiTA3nJ,41.0,172137.0,0.0921,0.0699,1.0,0.106,2.0,0.581,-2.312,0.0107,0.826,0.829,144.952
Bring It Back!,Spirits,6bthdXv3Uwlk8jlseRv9uV,Tim Ismag,4AgpIjN2zoWSrOvR6TJgDw,4Me3bPkI0E1dUcVTwWzO1C,32.0,165306.0,0.13,0.831,0.0,0.155,5.0,0.695,-1.341,0.000327,0.298,0.947,147.13
Motivate,This is MAD ZOO,58oCsw5HRnTTAB3qHwP6Lu,Mat Zo,2n7USVO8fO8FF8zq4kG2N1,49gkXkiSsh4H3bcjXREsNb,34.0,204137.0,0.174,0.366,1.0,0.0726,8.0,0.756,-2.336,0.0076,0.0585,0.798,86.968
Partial,Partial,2ux9Y72lP9G4nvddXgwzS3,Effin,6l0u1oM2imxw0isrGcXpmH,1gTopsYZLpxGRZVPJwYZgG,29.0,185142.0,0.123,0.217,1.0,0.132,9.0,0.602,-3.727,0.0102,0.643,0.8,139.928
WARLORDZ (feat. Skrillex),WARLORDZ (feat. Skrillex),3VFOWUmQV6R5GnbbnOYyQf,TroyBoi,0tvpihdAsKiNnP6sWS3jUI,5yPXV3mU7D7EDH4XEcY361,61.0,198620.0,0.0906,0.233,1.0,0.0925,1.0,0.627,-6.122,0.0538,0.486,0.81,144.904
In Your Head - RL Grime Edit,In Your Head (RL Grime Edit),4TMnqsuZv6ewXkZnNAqYB3,G Jones,0gXx2aQ2mfovDfqCw10MQC,0uFnnurkT6KwgzfQ6KAvSi,59.0,178400.0,0.346,0.0734,1.0,0.222,11.0,0.46,-3.735,0.00245,0.00605,0.994,149.953
EXPAND THE UNIVERSE,RENEGADES OF LIGHT,4KVo7hcHmc7x12sszqdLAN,LSDREAM,3Hrqjumb6WHg2aAUHJHLND,0Jh5xZwo7IeUQkf4Vbzxvq,48.0,226706.0,0.101,0.218,1.0,0.803,1.0,0.6,-3.754,0.00338,0.000575,0.901,95.014
BREAK LAW,Turn Off The Lights,1Pg5Ot24fhSbQbxqV5OTZS,Dog Blood,2amyu5pkgYMYdNQZmB3GgY,223t7TwvWm5PuE1IuWpRZM,58.0,242222.0,0.0373,0.12,1.0,0.43,2.0,0.679,-2.247,0.0148,0.00205,0.95,107.994
BRUH?!,BRUH?!,1pBOasitmzDtjC56ab20jD,Herobust,43tAs3kRWvyu1B7eZOv2pp,0JkefbVPYQZmNxVV57gFYB,55.0,224800.0,0.246,0.349,0.0,0.377,1.0,0.767,-0.577,0.0159,0.0601,0.966,150.049
Water Gun,Water Gun / Stingray,3PZGgkJLNL3ail7EaVtIq0,Ninajirachi,3MekbRujJg5VZThubOlrkR,52drCi7vj8mt4zCVcx1yU2,46.0,254000.0,0.0604,0.32,1.0,0.096,8.0,0.784,-8.957,0.0851,0.112,0.702,140.001
Dreams,Dreams,2t7uaVT2n0EONBsA3Z7nE8,NERO,4uRYpUQZrNrY5t8tAv3XrD,560Ac5wm8qT64yGNRKRhpN,53.0,268043.0,0.0709,0.0391,1.0,0.0955,1.0,0.521,-6.222,0.0029,0.171,0.55,184.018
Like That,Like That,3f3XdsftL1mF8LBTduqECp,NGHTMRE,76M2Ekj8bG8W7X2nbx2CpF,7MFahU9vl5TWlei936k7n6,60.0,260087.0,0.0528,0.46,1.0,0.292,4.0,0.567,-4.98,0.00407,0.0174,0.84,104.976
It's About To Get Hectic (feat. Born I),Reflective (Part 4),59irM4SBxc5pxP7gur7rfw,Bassnectar,1JPy5PsJtkhftfdr6saN2i,5bYh4GtBwIh5SnJ02dbhx5,61.0,244090.0,0.0502,0.255,1.0,0.271,5.0,0.586,-0.803,0.0565,6.97e-05,0.953,88.0
Already Know,Already Know,1a79KvFTLAdsT1eHVq0SeG,Adventure Club,5CdJjUi9f0cVgo9nFuJrFa,5c1w7yHwSi1l3dFyyvr2CE,42.0,230852.0,0.0401,0.273,0.0,0.103,9.0,0.458,-2.733,0.434,0.0,0.645,140.125
Time Machine - CMC$ & B3RROR VIP Edit,Time Machine (Remixes),1XnqB6L6U0xUdtQagjBiqf,CMC$,78DWNk8gFHU30TGITAgbM7,43bQUL4ly54KfXr2AvOMjF,37.0,189041.0,0.0536,0.407,0.0,0.224,3.0,0.594,-4.449,0.00813,1.84e-05,0.741,146.06
THE DROP - Wooli Remix,THE DROP (The Remixes Pt. 1),0IKh3ehxFmzD7w2olhiSMc,Gammer,5nd7jnne7zbsV2J5jBKNOY,6WwmESjbOvMwshFVDIqlD4,44.0,158400.0,0.164,0.229,1.0,0.131,4.0,0.558,-3.277,0.0042,0.0334,0.964,150.06
Trampoline - Jauz Remix,Trampoline (Jauz Remix),0zEgfSceFqevzVPCzcQDb0,SHAED,3KwmxIhSe9UTSEF37kwngR,68Rnp6Cev6ESnEwlpQI2Ll,62.0,236170.0,0.0424,0.119,0.0,0.0704,7.0,0.49,-6.604,0.169,0.00106,0.606,126.553
Iron Sharpens Iron,Black Heart Communion,5DtIiuhANAjcHJ0SmwESlG,Shades,3hZYcnuncZYCJzqO9pwpAK,2xR2SC6CBALoxSO0t7VkKU,42.0,154333.0,0.34,0.18,1.0,0.276,2.0,0.559,-7.827,0.128,0.4,0.708,81.448
Proximity,Proximity,09cXZdn2Z0adhctQyNJzV8,Fred V,0k3dnuEr9LghUE4jxS0PT4,37jgRkE72KfG0G5feIQ7xa,40.0,278159.0,0.149,0.325,0.0,0.371,3.0,0.652,-6.655,0.00675,0.000444,0.589,87.079
IM GONE,IM GONE,6jB6Ja81mc68nDB5zypsOm,JOYRYDE,24neLwyYRyj4ItaGnFeIT0,1SYNgyiVRZEBhV0P4YFBk8,65.0,285860.0,0.249,0.21,1.0,0.263,9.0,0.664,-3.794,0.00961,0.00665,0.953,125.679
Put Yo Hands Up,Joytime III,662MMKEWOxGXbPXQIcgBlW,Marshmello,64KEffDW9EtZ1y2vBYgq8T,4srEnH4a9pgerTW1qSGluW,64.0,196000.0,0.0871,0.244,1.0,0.0815,8.0,0.583,-2.485,0.00149,0.633,0.932,150.034
R U I N,R U I N,6KkbFwzheF8nNAJSq1ZvlZ,Ekali,0Y0QSi6lz1bPik5Ffjr8sd,0M620WTaDdSvPbXKEEH9zs,48.0,235885.0,0.0813,0.211,0.0,0.33,9.0,0.452,-3.368,0.188,0.000369,0.754,87.505
W I C K E D,S Y N T H E T I K,0YtlEFa7oPHKxXO29gn1k4,1788-L,7oB4pCSzvvRtZka6DxXUfN,389YftFp5agM9ve06KL4XO,45.0,182413.0,0.0592,0.0836,1.0,0.122,8.0,0.545,-2.258,0.0564,0.00128,0.767,150.073
Power,Joytime II,0xi4cOWPUHjctyYU8ypCOB,Marshmello,64KEffDW9EtZ1y2vBYgq8T,621yo2vtUSnmTfmENTKoNm,54.0,222000.0,0.0367,0.97,0.0,0.079,1.0,0.58,-3.702,0.00292,0.731,0.895,140.023
We Can Be Friends (feat. Herizen) - Quiet Bison Remix,We Can Be Friends (feat. Herizen) [Quiet Bison Remix],5F6Kcr4vM3r1m3jBAvOpuJ,What So Not,4AA8eXtzqh5ykxtafLaPOi,155bDh3KdgBhfHWt1SC60q,32.0,320571.0,0.137,0.162,0.0,0.136,1.0,0.465,-6.815,0.0209,0.0035,0.706,140.082
Behemoth,VOYD Vol. I,6z1TGg6cT1WsXNyqzHl6xj,SVDDEN DEATH,2u01kCKA5wDvvztuH8lyT0,5VLpL2ZxEBgYcoLr6hK17l,60.0,192000.0,0.191,0.555,0.0,0.0768,10.0,0.891,-0.595,0.0142,0.142,0.893,139.933
Living in Hell,Living in Hell,7rOTTllaFq1qrbQ5oOoBx6,JVNA,0BMfVLB7t0VCzNBZZKBy6A,4TGieILHugQQh2CYqoM25X,38.0,229756.0,0.0535,0.117,0.0,0.108,7.0,0.549,-4.305,0.00392,0.000493,0.762,163.959
Stay The Night,Stay The Night,2SfWvMCZI1mvXc2QANfyno,Egzod,3exvMmrLV6o4R42YnG3Id6,1Rthd7svbDBajW6HQzROzC,44.0,192200.0,0.0465,0.464,0.0,0.18,4.0,0.626,-3.938,0.263,0.000741,0.839,149.97
Mortal,Mortal,5ztawxxwOahEjcN9kD6hPT,WE ARE FURY,44Wi4QHWK4CzACCqCyxo3x,3xpD84N4BZdy9ASnxsBY63,42.0,182695.0,0.312,0.593,1.0,0.171,11.0,0.735,-4.75,0.0239,0.000118,0.86,133.887
Awakening,Awakening,3LSynq2bPQCXL7W0a24xRz,UZ,2hndbDJCfHwD1o2ZTzKLMo,0Q0YA3JpF5MiMcpnMzTgyE,44.0,229508.0,0.0721,0.1,1.0,0.125,9.0,0.838,-5.784,0.0536,0.615,0.484,130.033
I Can Feel,I Can Feel,0P0Twt2Yx8oZ1WM394Mdqd,Snavs,4xFadP7L1YVwVSjDDfjKjM,4nPigtYUsl8N1QcdknqBRj,42.0,170500.0,0.0653,0.357,0.0,0.147,10.0,0.601,-3.704,0.128,0.146,0.921,149.967
In Check,In Check,30ytZsq5OXSX4P2GDJvDdB,Oski,7ERTOmWXRyme5WJUpXVVSl,3MGMiZ0nQoLtdAeEIokM18,38.0,190677.0,0.0801,0.522,1.0,0.0295,0.0,0.737,-2.584,0.0071,0.815,0.998,139.966
Heretic,Heretic,757HHKZSBnuZKVsL7tcovW,Ghastly,2Sa4c9qKaI7ILJs8D6gUCh,14KH2wIxDlETXr93GavYY7,51.0,192000.0,0.306,0.26,1.0,0.123,2.0,0.571,-3.83,0.0025,0.255,0.93,135.147
How Do You Know,How Do You Know,5eKc2AGJoqbj3LieSfEYOa,Arlow,0UUg4WqiuFaqavE3JSZtHQ,1jMb8bqRWQEacqPra00W4g,50.0,179091.0,0.127,0.195,0.0,0.238,2.0,0.309,-4.712,0.105,0.0156,0.845,91.064
Worlds Collide,Worlds Collide,0ZVyM2ASjhBQX7TdNnxcQr,Phulti,7djBtVJQwzLAA6erntzjRZ,4xXuJp50ZPJ2w4s0S3nHBJ,26.0,265567.0,0.357,0.214,1.0,0.503,1.0,0.655,-3.839,0.00692,0.395,0.935,89.988
Captured,Abyssinia,0U85lkewUM9HMYT4H6jlDj,Sami Matar,7ijAT5OUQFiBr68fogQHx1,03yPeSLBLH4RJm0ogylftz,42.0,256880.0,0.0446,0.0408,0.0,0.104,4.0,0.344,-13.588,0.85,0.899,0.504,129.944
The Avengers,The Avengers,3wvpIkfl4oOgZLMaQBWadf,Alan Silvestri,0Xk15jHKly4c3AhPr5vjoA,5SXsXjVJCWeJuf7FHvgBYR,69.0,123360.0,0.0387,0.22,1.0,0.186,7.0,0.436,-8.238,0.55,0.906,0.56,119.071
Below Horizon,Below Horizon,2c5o9dXcXFT8ct8didDzBd,Luwaks,74m92HtAJpU0X1B8h54RIr,1teg4Pz0n0MpGNAkKFqKow,2.0,178750.0,0.0349,0.0744,1.0,0.0476,2.0,0.489,-13.183,0.635,0.908,0.424,110.023
"Ori, Lost In the Storm (feat. Aeralie Brighton)",Ori and the Blind Forest (Original Soundtrack),7xPc1OsC2R0siZKMlzRBIo,Gareth Coker,1I9Hqy4QnMyVhZwRM2r41B,1AvDDjLuwwC63X1xlRReCD,56.0,68198.0,0.0302,0.175,0.0,0.407,2.0,0.251,-17.616,0.948,0.9,0.245,99.628
Iron Man 3,Iron Man 3,3zTJjb2cFV7XZkxSgO4Qsm,Brian Tyler,109FvbnDVNag1UcJDVpFlr,7E5x1HdgFRyCnlRoaAMY38,6.0,143453.0,0.0404,0.079,1.0,0.0821,2.0,0.382,-11.454,0.032,0.89,0.578,133.99
Victory (feat. Julie Elven) - Part 1 - Motherland,Horizon Zero Dawn (Original Soundtrack),5ZAaYcFudS0BtKhWJqeMCH,Joris de Man,7FzXqfhbeFzALmcyi1j90U,16FZ9rlcwyMpsTRdSYtqkj,46.0,182872.0,0.0474,0.0585,0.0,0.109,10.0,0.175,-18.926,0.032,0.443,0.307,120.862
Dragon Age Inquisition Theme,Dragon Age Inquisition,7KwqcypmfvpVejdUyZTWMX,Trevor Morris,5ikWl4mjoiFlLPvkFRZETq,23HykWgKpB4MkjqDHPbQIX,19.0,172106.0,0.0525,0.0544,1.0,0.148,2.0,0.418,-12.674,0.33,0.895,0.529,128.052
Tokyo 42,"Tokyo 42, Part I (Original Game Soundtrack)",6fxV9Ir6EvrFdpIcd5Fdkz,Beat Vince,4ibU7MZz8se792n9DG0SVM,5a5mta1Fw27SQO0BqbMOSX,43.0,119363.0,0.0457,0.418,0.0,0.464,9.0,0.647,-10.678,0.0353,0.922,0.855,118.007
Butterflies,The New Loud,4MbD7nXxG1vXAem217Oxm1,Dardust,6JhUHne9H09NdkTI5E9GSt,4WCeO0Cmr3sZvpOVu3Qh3G,47.0,119760.0,0.0496,0.308,0.0,0.0621,4.0,0.592,-12.076,0.211,0.912,0.327,120.033
The Eternal Conflict,Diablo III Soundtrack,1TIMPsHk76na9Cst58abP7,Neal Acree,5mocQZIZJJsA389LmLpCkk,025sQZThwyFTf1GaEC8mdm,47.0,157146.0,0.0487,0.0374,1.0,0.284,2.0,0.164,-15.022,0.0632,0.912,0.405,133.008
